review_id,user_id,movie_id,source_viewing_id,rating,review_title,review_text,reviewed_at
URV000278,USR0070,MOV0050,VEW000830,1,온실의 온도만 남았다,저녁 여섯 시라는 약속이 왜 중요한지 끝까지 납득하기 어려웠다.,2026-04-04T03:31:16Z
URV000279,USR0070,MOV0187,VEW000831,4,불길 앞에 선 경계선,산불 진화대의 판단과 마을 사람들의 대피가 현실적인 긴장으로 이어졌다.,2025-04-16T22:10:31Z
URV000280,USR0070,MOV0028,VEW000832,1.5,봉투는 달리고 추리는 멈춘다,불법 자금의 경로가 복잡한 척하지만 결정적 단서가 지나치게 편리했다.,2025-12-30T22:55:23Z
URV000281,USR0071,MOV0003,VEW000841,3,승강장에 남은 여름 냄새,기차를 기다리는 청춘들의 하루는 정겹지만 몇몇 사연은 급히 닫혔다.,2026-02-27T19:47:45Z
URV000282,USR0071,MOV0183,VEW000842,1.5,검술보다 무거운 설정,해동검의 전설을 설명하는 데 시간을 써서 인물의 감정이 보이지 않았다.,2025-08-26T11:30:53Z
URV000283,USR0071,MOV0034,VEW000843,2.5,벽을 두드리는 타자음,소리는 매력적이지만 옆방의 비밀을 푸는 방식이 예상대로 흘렀다.,2025-07-23T05:29:11Z
URV000284,USR0071,MOV0009,VEW000844,3,유리창에 번진 익명의 위로,목소리만으로 이어지는 관계가 좋았지만 정체 공개는 다소 작위적이었다.,2025-12-18T03:06:13Z
URV000285,USR0072,MOV0039,VEW000853,1,표 한 장으로 버틴 이야기,검표원의 죄책감이 반복 독백에 머물러 사건의 무게가 살아나지 않았다.,2024-07-24T04:28:56Z
URV000286,USR0072,MOV0068,VEW000854,3,아버지의 늦은 데뷔 평가,아이돌 연습 과정은 웃기고 따뜻했지만 경연 결말은 뻔했다.,2026-01-14T14:10:29Z
URV000287,USR0072,MOV0161,VEW000855,3,시장보다 먼저 깨어난 목소리,상인들의 사연은 생생하지만 내레이션이 장면의 의미를 너무 자주 설명했다.,2025-08-24T10:28:16Z
URV000288,USR0072,MOV0035,VEW000856,4.5,빨간 코트가 남긴 종점,막차 기사와 의문의 승객을 묶은 반전이 치밀하고 여운도 길었다.,2026-05-18T10:18:40Z
URV000289,USR0073,MOV0043,VEW000865,3.5,접힌 비행운의 방향,종이비행기처럼 망설이는 두 사람의 감정을 하늘 이미지로 잘 담았다.,2025-07-21T16:34:54Z
URV000290,USR0073,MOV0151,VEW000866,3.5,반달곰의 숲 일기,야생동물의 시선과 탐방객의 흔적을 섬세한 애니메이션으로 보여 줬다.,2026-07-02T16:50:27Z
URV000291,USR0073,MOV0090,VEW000867,2.5,멈출 수 없는 도시의 피로,질주하는 도시 설정은 강렬하지만 인물 관계가 기능적으로만 쓰였다.,2026-01-04T17:58:11Z
URV000292,USR0073,MOV0092,VEW000868,3.5,중력이 사라진 한낮,공중에 뜬 물건과 사람을 활용한 장면들이 기발하고 감정선도 안정적이었다.,2026-05-30T19:56:25Z
URV000293,USR0074,MOV0038,VEW000877,2.5,분실 신고 속 봉인된 진실,경찰서 야간 근무의 분위기는 좋지만 비밀의 정체가 익숙했다.,2026-07-12T10:22:04Z
URV000294,USR0074,MOV0195,VEW000878,3.5,검은 파도를 통과한 잠수정,해상 작전의 공간감과 대원들의 호흡이 묵직하게 살아 있었다.,2026-02-20T23:27:12Z
URV000295,USR0074,MOV0098,VEW000879,3,오류 메시지로 말하는 아이,인공지능의 감정 표현은 귀엽지만 가족 화해가 너무 빠르게 정리됐다.,2026-05-18T22:02:22Z
URV000296,USR0074,MOV0028,VEW000880,2,추적할수록 흐려지는 경로,봉투 전달 장면은 긴장됐지만 배후 인물이 평면적이라 힘이 빠졌다.,2025-05-31T18:46:37Z
URV000297,USR0075,MOV0031,VEW000889,3,보관함이 잠들지 못한 이유,심야 물품 보관소의 사연들은 흥미롭지만 결말의 연결은 다소 억지였다.,2024-09-19T21:42:21Z
URV000298,USR0075,MOV0066,VEW000890,2.5,임시 반장의 영구 회의,골목 민원 풍자는 재미있지만 비슷한 소동이 반복돼 리듬이 처졌다.,2025-07-15T02:04:08Z
URV000299,USR0075,MOV0078,VEW000891,2,사장 없는 가게의 혼란,직원들의 자율 운영이 금세 소동극으로만 흘러 아쉬웠다.,2026-06-10T10:46:24Z
URV000300,USR0075,MOV0164,VEW000892,1.5,한 그릇에 너무 많은 사연,이주 노동자의 음식 이야기를 여러 갈래로 벌였지만 어느 인물도 깊지 않았다.,2026-07-15T01:06:13Z
URV000301,USR0076,MOV0037,VEW000901,3,새벽 엘리베이터의 층수,멈춘 층마다 드러나는 사연은 흥미롭지만 범인의 동기는 약했다.,2026-01-17T13:31:39Z
URV000302,USR0076,MOV0049,VEW000902,3,천천히 번역된 봄밤,통역사의 망설임을 잘 담았지만 후반의 재회는 조금 서둘렀다.,2026-01-26T14:53:06Z
URV000303,USR0076,MOV0005,VEW000903,3.5,우산을 빌리고 마음을 돌려주다,비 오는 골목과 대여 장부가 낯선 사람들을 자연스럽게 이어 줬다.,2025-12-24T05:54:34Z
URV000304,USR0076,MOV0176,VEW000904,3.5,연어가 기억한 강의 길,하천 복원 현장을 연어의 이동과 겹친 구성이 차분하고 설득력 있었다.,2026-04-30T16:04:19Z
URV000305,USR0077,MOV0045,VEW000913,1.5,라디오가 끝나자 이야기도 꺼졌다,심야 방송의 사연이 관계를 움직이기보다 분위기 장식에 머물렀다.,2025-08-03T20:08:21Z
URV000306,USR0077,MOV0163,VEW000914,3.5,바람의 숫자와 사람의 표정,풍력단지를 둘러싼 주민과 연구자의 대화를 균형 있게 담았다.,2026-01-09T22:02:17Z
URV000307,USR0077,MOV0005,VEW000915,3,파란 우산 아래의 인연,소박한 골목 정서는 좋았지만 우산 주인의 비밀은 쉽게 짐작됐다.,2024-02-22T14:25:49Z
URV000308,USR0077,MOV0074,VEW000916,2.5,화분의 채용 기준,반려식물이 면접관이라는 농담은 신선했지만 장편으로 끌 힘은 부족했다.,2023-06-15T16:06:02Z
URV000309,USR0078,MOV0030,VEW000925,2,신호등 없는 추적,정전된 교차로는 인상적이지만 사건 해결이 주인공의 직감에만 의존했다.,2025-02-16T06:45:37Z
URV000310,USR0078,MOV0037,VEW000926,4.5,열리지 않는 문 안의 새벽,밀폐된 엘리베이터와 층별 단서가 촘촘해 끝까지 손에 땀을 쥐었다.,2024-12-17T23:01:04Z
URV000311,USR0078,MOV0125,VEW000927,2,출석부만 무서웠다,빈 교실의 소리는 섬뜩했지만 학생들의 비밀이 전형적이었다.,2026-05-12T18:07:21Z
URV000312,USR0078,MOV0016,VEW000928,2,마지막 손님의 뻔한 사연,사진관의 질감은 좋았지만 가족사진에 숨은 진실이 너무 예상 가능했다.,2026-02-14T11:39:56Z
URV000313,USR0079,MOV0137,VEW000937,3,초인종이 울리지 않는 집,생활 공포의 시작은 좋았지만 정체를 드러낸 뒤 긴장이 빠르게 줄었다.,2026-02-03T03:07:03Z
URV000314,USR0079,MOV0133,VEW000938,2,녹음기 밖의 비명,음향 설정은 매력적이지만 인물들이 위험한 선택만 반복해 몰입이 깨졌다.,2025-11-21T14:18:02Z
URV000315,USR0079,MOV0196,VEW000939,4,지도 한 장이 바꾼 왕국,옛 지형과 권력의 경계를 함께 읽는 지도 제작자의 활약이 근사했다.,2026-04-28T08:28:08Z
URV000316,USR0079,MOV0082,VEW000940,2.5,기억 얼룩은 지워지지 않는다,세탁소의 시각적 아이디어는 좋지만 기억 거래의 규칙이 들쭉날쭉했다.,2024-10-14T18:30:14Z
URV000317,USR0080,MOV0200,VEW000949,3.5,하늘에 띄운 마지막 방패,방패연을 이용한 전투와 장인의 선택이 한국적인 액션으로 살아났다.,2026-02-10T22:11:20Z
URV000318,USR0080,MOV0052,VEW000950,2.5,추억만 재생된 목록,2007년 노래들은 반갑지만 연애 서사가 복고 분위기에 기대는 편이다.,2026-03-14T21:27:13Z
URV000319,USR0080,MOV0197,VEW000951,2,드론만 빠른 레이스,야간 도심 촬영은 화려하지만 경쟁자들의 사연이 얕아 승부가 심심했다.,2026-01-10T08:36:25Z
URV000320,USR0080,MOV0017,VEW000952,3,의자 하나가 지킨 정류장,동네 사람들의 기다림을 담담히 보여 주지만 후반의 설명은 과했다.,2024-05-09T05:07:56Z
URV000321,USR0081,MOV0006,VEW000961,4.5,바다로 향한 막차의 온기,밤 버스 승객들의 사연과 동해의 새벽이 아름답게 이어졌다.,2025-10-27T11:10:30Z
URV000322,USR0081,MOV0002,VEW000962,2.5,고장 난 별의 불빛,을지로 기술자들의 손맛은 좋지만 판타지 규칙이 충분히 정리되지 않았다.,2026-03-09T22:11:23Z
URV000323,USR0081,MOV0078,VEW000963,3,사장님 없는 일주일,가게를 지키는 직원들의 소동은 유쾌하지만 결말은 무난했다.,2026-03-23T07:24:49Z
URV000324,USR0081,MOV0190,VEW000964,3,눈길 구조의 정석,산악 구조 장면은 탄탄하지만 대원의 개인사는 익숙한 공식에 가깝다.,2025-12-18T18:19:15Z
URV000325,USR0082,MOV0152,VEW000973,1.5,양말 짝을 찾다 길을 잃다,캐릭터는 귀엽지만 잃어버린 짝을 찾는 여정이 같은 패턴을 반복했다.,2025-12-23T16:28:00Z
URV000326,USR0082,MOV0093,VEW000974,1.5,알고리즘의 장례는 지루했다,추천 시스템 풍자가 단순한 대사로만 이어져 생각할 여지가 적었다.,2025-04-12T08:22:41Z
URV000327,USR0082,MOV0023,VEW000975,3.5,17초가 바꾼 수사 방향,짧은 음성메모의 잡음을 분석하는 과정이 현실적이고 긴장감 있었다.,2026-06-07T12:12:26Z
URV000328,USR0082,MOV0048,VEW000976,2,우편번호보다 먼 두 사람,서로를 찾지 못하는 이유가 억지 오해에 기대어 답답했다.,2026-01-01T10:30:32Z
URV000329,USR0083,MOV0048,VEW000985,2.5,편지는 좋고 만남은 아쉽다,손편지 장면은 따뜻하지만 재회 이후의 대화가 평범했다.,2024-04-29T23:44:42Z
URV000330,USR0083,MOV0118,VEW000986,3.5,병 속에 담긴 목소리,사라지는 소리를 모으는 직업과 가족의 기억을 잇는 설정이 인상적이었다.,2026-04-26T13:28:23Z
URV000331,USR0083,MOV0024,VEW000987,3,창문 대신 진열대가 본 밤,심야 편의점의 폐쇄감은 좋았지만 마지막 단서가 다소 노골적이었다.,2024-06-08T15:22:55Z
URV000332,USR0083,MOV0111,VEW000988,2,그림자만 남은 설정,이름을 주면 살아난다는 규칙이 뒤로 갈수록 편의적으로 바뀌었다.,2024-12-15T16:05:16Z
URV000333,USR0084,MOV0144,VEW000997,1.5,달팽이보다 느린 전개,빠른 편지를 배달한다는 역설 외에는 기억할 만한 사건이 부족했다.,2026-07-07T09:52:29Z
URV000334,USR0084,MOV0014,VEW000998,3,방 한 칸의 생활 연대,주거 불안을 따뜻하게 풀었지만 집주인 문제는 쉽게 해결됐다.,2026-05-14T11:54:49Z
URV000335,USR0084,MOV0059,VEW000999,4,스크린이 다시 켜진 순간,폐관 극장을 지키는 사람들의 선택이 과장 없이 뭉클했다.,2026-03-28T18:38:05Z
URV000336,USR0084,MOV0183,VEW001000,1,전설만 있고 사람이 없다,검의 역사 설명이 길고 주인공의 선택은 설득력이 부족했다.,2026-07-08T12:34:34Z
URV000337,USR0085,MOV0048,VEW001009,2.5,편지의 온도만 선명했다,지역의 풍경은 예쁘지만 두 사람의 갈등이 작위적으로 이어졌다.,2024-07-18T14:10:22Z
URV000338,USR0085,MOV0199,VEW001010,3,바람을 기록하는 섬의 하루,기상 관측 장면은 좋았지만 대원들의 일상 에피소드가 고르게 깊지는 않았다.,2026-06-24T04:48:53Z
URV000339,USR0085,MOV0166,VEW001011,2,겨울 논에 남은 약속,농촌의 풍경은 담겼지만 갈등과 화해가 예상한 순서대로 흘렀다.,2026-05-17T22:17:06Z
URV000340,USR0085,MOV0131,VEW001012,3,문밖의 어제로 한 걸음,시간이 뒤틀린 아파트는 흥미롭지만 규칙 설명이 부족했다.,2026-06-05T20:49:45Z
URV000341,USR0086,MOV0175,VEW001021,2.5,새벽 목소리의 무게,상담원의 감정 노동은 진솔하지만 사연 배치가 다소 계산적으로 느껴졌다.,2025-09-18T21:24:30Z
URV000342,USR0086,MOV0092,VEW001022,4,무중력 오후의 가족사진,사라진 중력 속에서 가족이 서로를 붙드는 이미지가 오래 남았다.,2023-11-19T10:03:55Z
URV000343,USR0086,MOV0097,VEW001023,4.5,신호 없는 아파트의 연대,통신이 끊긴 주민들이 각자 가진 기술로 버티는 과정이 치밀하고 따뜻했다.,2025-12-19T04:40:55Z
URV000344,USR0086,MOV0110,VEW001024,2.5,여우비가 적신 편지,우체국 세계관은 아름답지만 편지 사연이 비슷한 감정으로 모였다.,2026-07-11T00:11:40Z
URV000345,USR0087,MOV0061,VEW001033,2.5,부장님의 위장은 금방 들켰다,직장 잠입 코미디의 상황이 뻔하고 조직 문화 해결도 쉬웠다.,2026-03-05T12:26:46Z
URV000346,USR0087,MOV0112,VEW001034,3.5,산신령도 민원은 어렵다,전통 설화와 행정 절차를 섞은 유머가 의외로 촘촘했다.,2024-07-10T14:35:14Z
URV000347,USR0087,MOV0036,VEW001035,3.5,연체된 사람을 반납하는 밤,도서관 대출 기록으로 실종자를 좇는 발상이 탄탄했다.,2025-08-29T16:32:17Z
URV000348,USR0087,MOV0016,VEW001036,2,현상되지 못한 감정,사진관 미술은 좋았지만 마지막 손님의 사연이 지나치게 익숙했다.,2025-09-05T14:48:05Z
URV000349,USR0088,MOV0064,VEW001045,2,선거보다 시끄러운 복도,세입자 갈등을 인물의 고성에만 의존해 웃음이 금방 마른다.,2025-03-17T06:44:04Z
URV000350,USR0088,MOV0076,VEW001046,3.5,고시원 부엌의 심야 메뉴,좁은 공용 주방에서 각자 고향의 맛을 나누는 장면이 정겹다.,2026-07-14T05:48:56Z
URV000351,USR0088,MOV0187,VEW001047,3,산불선의 뜨거운 호흡,진화 현장은 생생했지만 가족 서사는 조금 익숙했다.,2024-06-30T22:46:33Z
URV000352,USR0088,MOV0173,VEW001048,2,손끝의 소리가 흐릿하다,촉각 통역 소재를 충분히 깊게 파고들지 못했다.,2025-10-19T02:58:40Z
URV000353,USR0089,MOV0028,VEW001057,2,검은 봉투의 헐거운 매듭,추적 과정에 우연이 많아 긴장이 자주 끊겼다.,2025-09-14T23:25:44Z
URV000354,USR0089,MOV0068,VEW001058,2.5,늦깎이 연습생의 한계,아버지의 도전은 응원했지만 경연 장면은 평범했다.,2026-01-01T07:23:58Z
URV000355,USR0089,MOV0139,VEW001059,2,종이문 뒤의 익숙한 공포,한지 소품은 근사해도 귀신의 사연은 뻔했다.,2025-08-10T06:05:44Z
URV000356,USR0089,MOV0062,VEW001060,3.5,외계인도 반한 양념치킨,동네 치킨집과 우주 손님의 조합이 유쾌했다.,2026-05-12T22:41:25Z
URV000357,USR0090,MOV0064,VEW001069,2.5,공약보다 긴 주민 회의,생활 밀착 농담은 좋지만 갈등이 반복됐다.,2026-06-30T23:02:50Z
URV000358,USR0090,MOV0118,VEW001070,3.5,사라지는 소리를 붙잡다,목소리 보관소의 세계관과 가족사가 잘 어울렸다.,2026-06-05T14:41:37Z
URV000359,USR0090,MOV0019,VEW001071,3,두 이름을 품은 항구,귀향자의 시선은 좋았지만 결말이 다소 안전했다.,2023-11-06T15:28:01Z
URV000360,USR0090,MOV0065,VEW001072,1,사과만 남은 메뉴판,한 가지 농담을 장편 내내 반복해 지쳤다.,2025-11-20T06:53:22Z
URV000361,USR0091,MOV0003,VEW001081,3,3번 승강장의 잔잔한 하루,청춘의 대화는 자연스럽지만 큰 굴곡은 적었다.,2026-01-26T19:23:35Z
URV000362,USR0091,MOV0129,VEW001082,3.5,반지하 창문에 밀려온 파도,침수 불안을 소리로 표현한 방식이 선명했다.,2026-01-06T07:12:42Z
URV000363,USR0091,MOV0049,VEW001083,3.5,말 사이에 머문 봄밤,번역되지 않는 감정을 기다리는 연출이 섬세했다.,2025-11-23T09:25:51Z
URV000364,USR0091,MOV0097,VEW001084,4.5,전파 없이 연결된 이웃,단절된 아파트 공동체의 생존기가 탄탄했다.,2026-02-28T08:20:20Z
URV000365,USR0092,MOV0140,VEW001093,2.5,체크아웃 없는 호텔,공간은 매혹적이지만 반복되는 복도가 지루했다.,2026-01-11T13:19:39Z
URV000366,USR0092,MOV0178,VEW001094,1.5,고향의 말이 납작해졌다,번역가의 갈등을 상투적인 가족 화해로 끝냈다.,2026-05-10T10:13:39Z
URV000367,USR0092,MOV0054,VEW001095,1.5,모르는 척하기엔 긴 러닝타임,기억상실 연애의 익숙한 장면만 이어졌다.,2026-05-14T03:28:36Z
URV000368,USR0092,MOV0123,VEW001096,3,거울보다 늦게 웃은 사람,반사 속 표정 연출은 좋지만 반전은 쉽게 보였다.,2024-02-18T04:32:51Z
URV000369,USR0093,MOV0019,VEW001105,4,항구가 기억한 옛 이름,산업화 이후 마을의 변화를 인물에 잘 새겼다.,2025-12-08T20:04:43Z
URV000370,USR0093,MOV0095,VEW001106,2,업데이트할수록 낯선 얼굴,기술 설정은 흥미로워도 인물 선택이 설득력 없었다.,2025-11-05T06:39:47Z
URV000371,USR0093,MOV0004,VEW001107,3.5,우체통 속 미지근한 안부,편지를 기다리는 노인의 하루가 담백하고 따뜻했다.,2023-05-26T20:07:18Z
URV000372,USR0093,MOV0032,VEW001108,3,끊긴 전화의 마지막 번호,콜센터 추적은 긴장됐지만 범인 동기는 평범했다.,2026-01-05T00:53:45Z
URV000373,USR0094,MOV0190,VEW001117,2.5,설원에 묻힌 구조 신호,산악 장면은 좋으나 팀 갈등이 진부했다.,2022-12-01T13:13:01Z
URV000374,USR0094,MOV0100,VEW001118,3,가족을 고치는 오류 코드,디지털 가족 설정은 재치 있지만 화해가 급했다.,2025-06-29T17:18:26Z
URV000375,USR0094,MOV0200,VEW001119,3,방패연이 가른 바람,전통 액션은 신선하지만 악역이 단순했다.,2025-12-24T08:35:12Z
URV000376,USR0094,MOV0079,VEW001120,3.5,마을 뉴스가 구한 하루,동네방송 제작진의 임기응변이 유쾌했다.,2026-01-18T16:09:33Z
URV000377,USR0095,MOV0007,VEW001129,2.5,월요일 출근묘의 반복 업무,고양이는 귀엽지만 직장 농담이 익숙했다.,2024-10-19T20:51:25Z
URV000378,USR0095,MOV0130,VEW001130,2.5,빈 극장의 마지막 관객,분위기는 좋았지만 공포의 정체가 약했다.,2023-07-20T09:01:37Z
URV000379,USR0095,MOV0183,VEW001131,1,검의 전설에 갇힌 인물,설명은 많고 정작 사수의 마음은 보이지 않았다.,2026-01-15T13:58:46Z
URV000380,USR0095,MOV0019,VEW001132,3.5,이름이 바뀌어도 남은 바다,항구 주민들의 기억이 잔잔한 울림을 줬다.,2023-09-05T12:50:09Z
URV000381,USR0096,MOV0042,VEW001141,2,가까워지지 않는 7.5센티미터,거리의 비유를 너무 자주 설명해 답답했다.,2026-02-28T23:15:18Z
URV000382,USR0096,MOV0114,VEW001142,3.5,천 년 묵은 판매자의 사연,중고거래 채팅과 설화를 섞은 감각이 재밌다.,2026-07-08T04:33:57Z
URV000383,USR0096,MOV0035,VEW001143,4.5,종점에서 기다린 빨간 코트,단서 회수와 감정의 반전이 모두 정확했다.,2025-03-29T22:22:55Z
URV000384,USR0096,MOV0045,VEW001144,2.5,마지막 방송 뒤의 정적,라디오 감성은 좋지만 재회 과정이 작위적이다.,2025-09-06T04:18:05Z
URV000385,USR0097,MOV0122,VEW001153,3,배송 금지 구역의 새벽,폐쇄 단지의 분위기는 좋지만 결말은 무난했다.,2025-12-12T14:56:07Z
URV000386,USR0097,MOV0137,VEW001154,4,울리지 않아 더 무서운 초인종,일상 소음만으로 공포를 키운 연출이 뛰어났다.,2026-06-03T10:52:19Z
URV000387,USR0097,MOV0134,VEW001155,2.5,13번 문의 냉기,냉동창고 공간은 강렬하지만 인물 행동이 답답했다.,2025-01-19T00:49:21Z
URV000388,USR0097,MOV0167,VEW001156,3,끝나지 않은 교실의 밤,당시 학생들의 증언은 좋지만 편집이 고르지 않았다.,2023-07-11T19:39:04Z
URV000389,USR0098,MOV0018,VEW001165,3.5,냉장고가 보관한 계절,음식과 가족의 기억을 잇는 방식이 다정했다.,2025-07-10T11:58:26Z
URV000390,USR0098,MOV0028,VEW001166,2.5,경로는 복잡하고 인물은 단순하다,범죄 동선은 치밀해도 악역은 평면적이었다.,2025-06-04T23:29:10Z
URV000391,USR0098,MOV0013,VEW001167,3,대답 없는 강의 겨울,소양강 풍경과 상실의 정서는 좋지만 느린 편이다.,2023-10-15T10:33:45Z
URV000392,USR0098,MOV0056,VEW001168,3.5,파도가 알려 준 약속 시간,해녀와 기상 캐스터의 관계가 신선했다.,2023-06-04T05:28:27Z
URV000393,USR0099,MOV0080,VEW001177,3.5,파업 로봇의 정당한 요구,가사노동 풍자가 웃기면서도 날카롭다.,2023-05-16T09:37:49Z
URV000394,USR0099,MOV0104,VEW001178,4,구름의 상처를 꿰맨 하루,하늘 작업 장면과 장인의 후회가 아름답게 맞물렸다.,2026-03-22T06:28:17Z
URV000395,USR0099,MOV0200,VEW001179,3.5,방패연 아래의 마지막 결투,바람을 읽는 액션 설계가 돋보였다.,2026-03-29T23:09:15Z
URV000396,USR0099,MOV0054,VEW001180,2,낯선 척하다 끝난 로맨스,두 사람의 비밀이 억지로 유지된다.,2025-11-21T07:10:58Z
URV000397,USR0100,MOV0142,VEW001189,2.5,첫 배달은 너무 오래 걸렸다,구름 캐릭터는 귀여워도 사건이 단순하다.,2026-04-23T08:41:02Z
URV000398,USR0100,MOV0172,VEW001190,1.5,책보다 얇은 섬의 이야기,독서 공동체를 인물 소개만으로 소비했다.,2026-05-29T02:19:56Z
URV000399,USR0100,MOV0108,VEW001191,2.5,종이배가 도착한 뒤,환상은 예쁘지만 가족 갈등의 해법이 쉬웠다.,2026-06-27T12:21:53Z
URV000400,USR0100,MOV0137,VEW001192,4.5,침묵한 초인종의 정체,복도 음향과 시선 연출이 섬뜩하게 정교했다.,2025-05-28T00:34:16Z
URV000401,USR0101,MOV0014,VEW001201,3.5,보증금 대신 모은 신뢰,공동생활의 작은 규칙들이 현실적이었다.,2025-10-29T19:21:05Z
URV000402,USR0101,MOV0148,VEW001202,4.5,지하철 창밖의 고래,도시 아이의 외로움을 환상적인 항해로 바꿨다.,2025-09-09T05:45:58Z
URV000403,USR0101,MOV0197,VEW001203,3,야경을 가른 드론,레이스 촬영은 멋지지만 라이벌 구도는 평범했다.,2025-11-29T03:51:46Z
URV000404,USR0102,MOV0194,VEW001213,3.5,27번 항로의 선택,관제사와 조종사의 교신이 긴장을 살렸다.,2026-01-10T23:25:21Z
URV000405,USR0102,MOV0106,VEW001214,1.5,분실물만 쌓인 바람 창고,설정 소개 뒤에 제대로 된 모험이 없었다.,2026-03-08T09:28:55Z
URV000406,USR0102,MOV0102,VEW001215,4,세탁조에서 돌아온 기억,생활 밀착형 도깨비 세계가 유쾌하고 따뜻했다.,2025-05-22T11:47:56Z
URV000407,USR0103,MOV0175,VEW001225,3,수화기 너머의 새벽,상담원의 노동은 진솔하지만 몇 장면은 과장됐다.,2025-02-23T14:33:02Z
URV000408,USR0103,MOV0090,VEW001226,3,멈춤 없는 도시의 하루,속도감은 좋지만 결말의 메시지가 직접적이다.,2025-11-13T12:52:14Z
URV000409,USR0103,MOV0057,VEW001227,2.5,빈자리를 채우지 못한 이야기,상실의 비유는 좋지만 감정이 반복된다.,2026-04-03T20:11:26Z
URV000410,USR0104,MOV0177,VEW001237,1.5,열두 사람 모두 흐릿하다,무대 노동자를 많이 소개해 누구에게도 집중하지 못했다.,2026-07-17T06:21:42Z
URV000411,USR0104,MOV0108,VEW001238,3,종이배가 건넌 골목,소박한 판타지는 좋지만 반전은 익숙했다.,2026-05-25T04:37:40Z
URV000412,USR0104,MOV0153,VEW001239,3.5,북극여우가 만난 남쪽 계절,기후 변화와 성장 이야기를 자연스럽게 엮었다.,2026-06-06T05:58:59Z
URV000413,USR0105,MOV0091,VEW001249,3.5,달 편의점의 야간 근무,우주 생활의 사소한 불편을 재치 있게 그렸다.,2025-12-12T20:18:18Z
URV000414,USR0105,MOV0001,VEW001250,4.5,세탁물에 그려진 골목 지도,새벽 노동과 이웃의 기억을 섬세하게 엮었다.,2025-07-10T22:21:17Z
URV000415,USR0105,MOV0064,VEW001251,2,대표 선거의 소음만 남았다,민원 장면이 반복돼 인물의 매력이 묻혔다.,2026-07-11T19:13:32Z
URV000416,USR0106,MOV0103,VEW001261,2,지하철을 탄 정원의 혼란,세계 규칙이 장면마다 달라 몰입하기 어려웠다.,2024-10-27T14:30:32Z
URV000417,USR0106,MOV0033,VEW001262,2,안개보다 흐린 부표의 비밀,해양 분위기는 좋지만 단서가 허술했다.,2024-09-28T05:59:52Z
URV000418,USR0106,MOV0049,VEW001263,3.5,느린 번역이 만든 진심,통역의 침묵을 감정으로 바꾼 연출이 좋았다.,2024-05-11T11:51:39Z
URV000419,USR0107,MOV0026,VEW001273,2.5,목요일마다 비는 사물함,학교 미스터리는 흥미롭지만 결말이 안전하다.,2025-12-26T06:39:50Z
URV000420,USR0107,MOV0048,VEW001274,3,두 우편번호 사이의 계절,지역의 차이를 보여 주는 장면은 좋았다.,2026-01-25T04:52:46Z
URV000421,USR0107,MOV0176,VEW001275,2.5,연어의 지도는 선명했다,생태 정보는 충실하지만 인물 서사가 약하다.,2026-04-11T15:49:07Z
URV000422,USR0108,MOV0092,VEW001285,4.5,떠오른 오후의 단단한 마음,무중력 재난과 가족 감정을 완벽히 맞췄다.,2025-01-22T09:24:36Z
URV000423,USR0108,MOV0123,VEW001286,3,거울 속 웃음의 순서,초반 공포는 좋지만 후반 설명이 길다.,2026-04-14T00:00:19Z
URV000424,USR0108,MOV0139,VEW001287,1.5,종이문만 아름다운 밤,공포보다 미술만 기억에 남았다.,2024-05-23T08:20:00Z
URV000425,USR0109,MOV0011,VEW001297,2,옥상의 겨울은 녹지 않았다,도시 농업 소재를 상투적인 화해로 마쳤다.,2025-12-14T04:28:06Z
URV000426,USR0109,MOV0051,VEW001298,1,월세도 고백도 설득력이 없다,주거 문제와 로맨스가 겉돌았다.,2025-12-29T11:56:36Z
URV000427,USR0109,MOV0158,VEW001299,4,진짜 꼬리는 마음에 있었다,로봇 강아지의 성장과 아이의 이별이 뭉클했다.,2026-03-25T17:55:32Z
URV000428,USR0110,MOV0193,VEW001309,1.5,707호 객실의 지루한 추격,열차 액션이 반복되고 인물은 평면적이다.,2026-07-08T03:54:20Z
URV000429,USR0110,MOV0059,VEW001310,4.5,엔딩 크레딧 뒤의 기적,사라질 극장을 지키는 마음이 깊게 남았다.,2025-04-19T02:34:15Z
URV000430,USR0110,MOV0156,VEW001311,3.5,바다 유리가 부른 기억,해변 환경과 가족 이야기를 아름답게 이었다.,2026-06-18T21:35:40Z
URV000431,USR0111,MOV0194,VEW001321,4,화산재 속 27번 항로,교신만으로 긴박함을 만든 항공 액션이 좋았다.,2025-04-22T23:30:18Z
URV000432,USR0111,MOV0027,VEW001322,2.5,파도 아래 묻힌 음원,수중 녹음은 신선하지만 수사의 결말이 약했다.,2023-04-09T13:58:48Z
URV000433,USR0111,MOV0073,VEW001323,3.5,대리님의 빈 책상 추적기,회사 메신저를 단서로 쓰는 코미디가 영리했다.,2025-11-04T18:02:03Z
URV000434,USR0112,MOV0097,VEW001333,4.5,끊긴 전파가 이은 공동체,아파트 주민들의 협력이 현실적이고 감동적이었다.,2026-02-20T05:01:30Z
URV000435,USR0112,MOV0047,VEW001334,2.5,한강에 머문 미완성 문장,강변 풍경은 좋지만 사랑 이야기는 평범하다.,2026-04-22T19:32:37Z
URV000436,USR0112,MOV0160,VEW001335,2.5,보이지 않는 공룡의 장난,상상력은 귀엽지만 에피소드가 반복됐다.,2026-02-20T02:42:43Z
